"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_version","gene_name","gene_source","gene_biotype","havana_gene","havana_gene_version","transcript_id","transcript_version","transcript_name","transcript_source","transcript_biotype","havana_transcript","havana_transcript_version","tag","transcript_support_level","exon_number","exon_id","exon_version","ccds_id","protein_id","protein_version"
"18",38993145,38993475,331,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000036452","18","Arhgap26","ensembl_havana","protein_coding","OTTMUSG00000020314","10","ENSMUST00000097593","8","Arhgap26-201","ensembl_havana","protein_coding","OTTMUST00000048196","1","basic","5",NA,NA,NA,"CCDS29205",NA,NA
"18",38993476,39371162,377687,"+","havana","transcript",NA,NA,"ENSMUSG00000036452","18","Arhgap26","ensembl_havana","protein_coding","OTTMUSG00000020314","10","ENSMUST00000155576","7","Arhgap26-210","havana","protein_coding","OTTMUST00000086325","2","basic","5",NA,NA,NA,NA,NA,NA
"18",39633103,39734959,101857,"-","havana","transcript",NA,NA,"ENSMUSG00000117922","1","Gm50397","havana","lincRNA","OTTMUSG00000073486","1","ENSMUST00000235128","1","Gm50397-201","havana","lincRNA","OTTMUST00000178378","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",39775571,39776082,512,"+","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000051732","2","Pabpc2","ensembl_havana","protein_coding","OTTMUSG00000020288","1","ENSMUST00000063219","2","Pabpc2-201","ensembl_havana","protein_coding","OTTMUST00000048149","1","basic","NA",NA,NA,NA,"CCDS29206",NA,NA
"18",41875600,41951242,75643,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000056671","7","Prelid2","ensembl_havana","protein_coding","OTTMUSG00000073523","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",41985323,41999049,13727,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000073574","4","Grxcr2","ensembl_havana","protein_coding","OTTMUSG00000073524","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",4293099,4293654,556,"-","havana","exon",NA,NA,"ENSMUSG00000117482","1","Gm7400","havana","processed_pseudogene","OTTMUSG00000072799","1","ENSMUST00000234061","1","Gm7400-201","havana","processed_pseudogene","OTTMUST00000176148","1","basic",NA,"2","ENSMUSE00001453596","1",NA,NA,NA
"18",4293099,4294482,1384,"-","havana","gene",NA,NA,"ENSMUSG00000117482","1","Gm7400","havana","processed_pseudogene","OTTMUSG00000072799","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",4353644,4380723,27080,"+","havana","transcript",NA,NA,"ENSMUSG00000117594","1","Gm50096","havana","processed_transcript","OTTMUSG00000072801","1","ENSMUST00000234586","1","Gm50096-201","havana","processed_transcript","OTTMUST00000176151","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",44429280,44662266,232987,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000071856","10","Mcc","ensembl_havana","protein_coding","OTTMUSG00000055565","1","ENSMUST00000164666","5","Mcc-202","ensembl_havana","protein_coding","OTTMUST00000137523","1","basic","1",NA,NA,NA,"CCDS50276",NA,NA
"18",46167292,46198818,31527,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000033949","12","Trim36","ensembl_havana","protein_coding","OTTMUSG00000073437","1","ENSMUST00000167364","8","Trim36-202","ensembl_havana","protein_coding","OTTMUST00000178251","1","basic","5 (assigned to previous version 7)",NA,NA,NA,"CCDS50279",NA,NA
"18",46311694,46311891,198,"-","havana","exon",NA,NA,"ENSMUSG00000071855","5","Ccdc112","ensembl_havana","protein_coding","OTTMUSG00000073441","1","ENSMUST00000237152","1","Ccdc112-204","havana","processed_transcript","OTTMUST00000178268","1",NA,NA,"1","ENSMUSE00001458555","1",NA,NA,NA
"18",46282151,46311928,29778,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000071855","5","Ccdc112","ensembl_havana","protein_coding","OTTMUSG00000073441","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",46501746,46525971,24226,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000033319","5","Fem1c","ensembl_havana","protein_coding","OTTMUSG00000042430","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",46741942,46779206,37265,"+","havana","transcript",NA,NA,"ENSMUSG00000024480","9","Ap3s1","ensembl_havana","protein_coding","OTTMUSG00000068511","3","ENSMUST00000225415","1","Ap3s1-203","havana","nonsense_mediated_decay","OTTMUST00000165641","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",46958880,46958887,8,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000042705","9","Commd10","ensembl_havana","protein_coding","OTTMUSG00000073030","2","ENSMUST00000234701","1","Commd10-208","havana","protein_coding","OTTMUST00000176698","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",47368238,47368870,633,"-","havana","exon",NA,NA,"ENSMUSG00000019647","16","Sema6a","ensembl_havana","protein_coding","OTTMUSG00000033972","2","ENSMUST00000151382","7","Sema6a-209","havana","retained_intron","OTTMUST00000085733","1",NA,"1","1","ENSMUSE00000784356","1",NA,NA,NA
"18",49523289,49524440,1152,"+","havana","gene",NA,NA,"ENSMUSG00000100297","1","1700044K03Rik","havana","lincRNA","OTTMUSG00000045226","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",49757071,49757189,119,"+","havana","exon",NA,NA,"ENSMUSG00000087020","1","Gm16283","havana","processed_transcript","OTTMUSG00000033143","1","ENSMUST00000149935","1","Gm16283-201","havana","processed_transcript","OTTMUST00000082876","1","basic","1","2","ENSMUSE00000789092","1",NA,NA,NA
"18",49757071,49757189,119,"+","havana","exon",NA,NA,"ENSMUSG00000087020","1","Gm16283","havana","processed_transcript","OTTMUSG00000033143","1","ENSMUST00000149935","1","Gm16283-201","havana","processed_transcript","OTTMUST00000082876","1","basic","1","2","ENSMUSE00000789092","1",NA,NA,NA
"18",49757071,49757189,119,"+","havana","exon",NA,NA,"ENSMUSG00000087020","1","Gm16283","havana","processed_transcript","OTTMUSG00000033143","1","ENSMUST00000149935","1","Gm16283-201","havana","processed_transcript","OTTMUST00000082876","1","basic","1","2","ENSMUSE00000789092","1",NA,NA,NA
"18",49962398,49965473,3076,"+","ensembl","three_prime_utr",NA,NA,"ENSMUSG00000037416","13","Dmxl1","ensembl_havana","protein_coding","OTTMUSG00000042553","2","ENSMUST00000041772","5","Dmxl1-201","ensembl","protein_coding",NA,NA,"basic","5",NA,NA,NA,NA,NA,NA
"18",49979535,50107173,127639,"+","havana","transcript",NA,NA,"ENSMUSG00000062210","13","Tnfaip8","ensembl_havana","protein_coding","OTTMUSG00000033192","6","ENSMUST00000153545","1","Tnfaip8-209","havana","processed_transcript","OTTMUST00000083096","1",NA,"2",NA,NA,NA,NA,NA,NA
"18",49979535,50107173,127639,"+","havana","transcript",NA,NA,"ENSMUSG00000062210","13","Tnfaip8","ensembl_havana","protein_coding","OTTMUSG00000033192","6","ENSMUST00000153545","1","Tnfaip8-209","havana","processed_transcript","OTTMUST00000083096","1",NA,"2",NA,NA,NA,NA,NA,NA
"18",5118433,5119299,867,"+","havana","three_prime_utr",NA,NA,"ENSMUSG00000024236","18","Svil","ensembl_havana","protein_coding","OTTMUSG00000033148","5","ENSMUST00000143254","7","Svil-211","havana","protein_coding","OTTMUST00000082900","2","basic","5",NA,NA,NA,"CCDS84352",NA,NA
"18",5162839,5164432,1594,"-","havana","exon",NA,NA,"ENSMUSG00000097888","2","Gm26682","havana","lincRNA","OTTMUSG00000072811","1","ENSMUST00000180850","2","Gm26682-201","havana","lincRNA","OTTMUST00000176168","1","basic","1 (assigned to previous version 1)","3","ENSMUSE00001117249","2",NA,NA,NA
"18",52767709,52915935,148227,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000024534","15","Sncaip","ensembl_havana","protein_coding","OTTMUSG00000042341","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",52838010,52915312,77303,"+","havana","transcript",NA,NA,"ENSMUSG00000024534","15","Sncaip","ensembl_havana","protein_coding","OTTMUSG00000042341","3","ENSMUST00000179689","1","Sncaip-210","havana","protein_coding","OTTMUST00000111569","1","basic","5",NA,NA,NA,NA,NA,NA
"18",53245769,53390823,145055,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000024535","16","Snx24","ensembl_havana","protein_coding","OTTMUSG00000073379","1","ENSMUST00000025417","8","Snx24-201","ensembl_havana","protein_coding","OTTMUST00000178039","1","basic","1",NA,NA,NA,"CCDS29251",NA,NA
"18",53681723,53744608,62886,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000048799","8","Cep120","ensembl_havana","protein_coding","OTTMUSG00000073382","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",5368541,5370482,1942,"-","havana","gene",NA,NA,"ENSMUSG00000117617","1","Gm50065","havana","lincRNA","OTTMUSG00000072823","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",54888723,54992555,103833,"-","havana","transcript",NA,NA,"ENSMUSG00000052713","9","Zfp608","ensembl_havana","protein_coding","OTTMUSG00000073414","1","ENSMUST00000237844","1","Zfp608-203","havana","nonsense_mediated_decay","OTTMUST00000178151","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",54990310,55077337,87028,"+","havana","transcript",NA,NA,"ENSMUSG00000096948","2","Gm4221","havana","antisense","OTTMUSG00000073415","1","ENSMUST00000181538","1","Gm4221-201","havana","antisense","OTTMUST00000178154","1","basic","1",NA,NA,NA,NA,NA,NA
"18",55096360,55109595,13236,"+","havana","transcript",NA,NA,"ENSMUSG00000117733","1","AC163347.1","havana","lincRNA","OTTMUSG00000073416","1","ENSMUST00000236306","1","AC163347.1-201","havana","lincRNA","OTTMUST00000178156","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",55143574,55143785,212,"+","havana","gene",NA,NA,"ENSMUSG00000104521","1","Gm34073","havana","TEC","OTTMUSG00000047851","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",55339512,55339943,432,"+","havana","exon",NA,NA,"ENSMUSG00000104455","1","Gm37828","havana","TEC","OTTMUSG00000047852","1","ENSMUST00000192496","1","Gm37828-201","havana","TEC","OTTMUST00000123114","1","basic","NA","1","ENSMUSE00001340582","1",NA,NA,NA
"18",56400375,56503565,103191,"+","havana","transcript",NA,NA,"ENSMUSG00000001700","10","Gramd3","ensembl_havana","protein_coding","OTTMUSG00000073418","1","ENSMUST00000237422","1","Gramd3-204","havana","protein_coding","OTTMUST00000178159","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",56803669,56925515,121847,"-","havana","transcript",NA,NA,"ENSMUSG00000032656","14","Marchf3","ensembl_havana","protein_coding","OTTMUSG00000016638","1","ENSMUST00000153044","1","Marchf3-203","havana","retained_intron","OTTMUST00000040253","1",NA,"1",NA,NA,NA,NA,NA,NA
"18",56803669,56925515,121847,"-","havana","transcript",NA,NA,"ENSMUSG00000032656","14","Marchf3","ensembl_havana","protein_coding","OTTMUSG00000016638","1","ENSMUST00000153044","1","Marchf3-203","havana","retained_intron","OTTMUST00000040253","1",NA,"1",NA,NA,NA,NA,NA,NA
"18",56803669,56925515,121847,"-","havana","transcript",NA,NA,"ENSMUSG00000032656","14","Marchf3","ensembl_havana","protein_coding","OTTMUSG00000016638","1","ENSMUST00000153044","1","Marchf3-203","havana","retained_intron","OTTMUST00000040253","1",NA,"1",NA,NA,NA,NA,NA,NA
"18",56803669,56925515,121847,"-","havana","transcript",NA,NA,"ENSMUSG00000032656","14","Marchf3","ensembl_havana","protein_coding","OTTMUSG00000016638","1","ENSMUST00000153044","1","Marchf3-203","havana","retained_intron","OTTMUST00000040253","1",NA,"1",NA,NA,NA,NA,NA,NA
"18",56803669,56925515,121847,"-","havana","transcript",NA,NA,"ENSMUSG00000032656","14","Marchf3","ensembl_havana","protein_coding","OTTMUSG00000016638","1","ENSMUST00000153044","1","Marchf3-203","havana","retained_intron","OTTMUST00000040253","1",NA,"1",NA,NA,NA,NA,NA,NA
"18",56761716,56925548,163833,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000032656","14","Marchf3","ensembl_havana","protein_coding","OTTMUSG00000016638","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",56955833,56975368,19536,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000024592","15","C330018D20Rik","ensembl_havana","protein_coding","OTTMUSG00000033171","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",58111767,58209926,98160,"-","havana","transcript",NA,NA,"ENSMUSG00000024598","9","Fbn2","ensembl_havana","protein_coding","OTTMUSG00000073480","1","ENSMUST00000237293","1","Fbn2-206","havana","processed_transcript","OTTMUST00000178347","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",59075738,59076962,1225,"+","havana","three_prime_utr",NA,NA,"ENSMUSG00000050875","11","Minar2","ensembl_havana","protein_coding","OTTMUSG00000028219","5","ENSMUST00000058633","8","Minar2-201","havana","protein_coding","OTTMUST00000069910","3","basic","1",NA,NA,NA,NA,NA,NA
"18",60474191,60501987,27797,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000038059","7","Smim3","ensembl_havana","protein_coding","OTTMUSG00000073577","1","ENSMUST00000042710","7","Smim3-201","ensembl_havana","protein_coding","OTTMUST00000178572","1","basic","1 (assigned to previous version 6)",NA,NA,NA,"CCDS37831",NA,NA
"18",60496555,60501576,5022,"-","havana","exon",NA,NA,"ENSMUSG00000038059","7","Smim3","ensembl_havana","protein_coding","OTTMUSG00000073577","1","ENSMUST00000237270","1","Smim3-202","havana","retained_intron","OTTMUST00000178573","1",NA,NA,"1","ENSMUSE00001461738","1",NA,NA,NA
"18",60629498,60648272,18775,"-","havana","transcript",NA,NA,"ENSMUSG00000043079","17","Synpo","ensembl_havana","protein_coding","OTTMUSG00000033190","5","ENSMUST00000154857","1","Synpo-210","havana","processed_transcript","OTTMUST00000083074","1",NA,"3",NA,NA,NA,NA,NA,NA
"18",60713042,60748416,35375,"-","havana","transcript",NA,NA,"ENSMUSG00000054008","9","Ndst1","ensembl_havana","protein_coding","OTTMUSG00000073578","1","ENSMUST00000237070","1","Ndst1-203","havana","protein_coding","OTTMUST00000178578","1","mRNA_end_NF",NA,NA,NA,NA,NA,NA,NA
"18",61045200,61085056,39857,"+","havana","transcript",NA,NA,"ENSMUSG00000024620","11","Pdgfrb","ensembl_havana","protein_coding","OTTMUSG00000014920","2","ENSMUST00000115274","1","Pdgfrb-202","havana","protein_coding","OTTMUST00000035439","2","basic","1",NA,NA,NA,NA,NA,NA
"18",61105879,61120891,15013,"+","havana","transcript",NA,NA,"ENSMUSG00000024621","16","Csf1r","ensembl_havana","protein_coding","OTTMUSG00000014918","2","ENSMUST00000237485","1","Csf1r-204","havana","retained_intron","OTTMUST00000178590","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",61730939,61786660,55722,"-","havana","transcript",NA,NA,"ENSMUSG00000033032","15","Afap1l1","ensembl_havana","protein_coding","OTTMUSG00000029961","1","ENSMUST00000147278","1","Afap1l1-202","havana","retained_intron","OTTMUST00000074310","1",NA,"2",NA,NA,NA,NA,NA,NA
"18",61953075,61953115,41,"+","ensembl","five_prime_utr",NA,NA,"ENSMUSG00000045629","8","Sh3tc2","ensembl_havana","protein_coding","OTTMUSG00000073607","1","ENSMUST00000051720","5","Sh3tc2-201","ensembl","protein_coding",NA,NA,"basic","2",NA,NA,NA,"CCDS37840",NA,NA
"18",61953084,62015715,62632,"+","havana","transcript",NA,NA,"ENSMUSG00000045629","8","Sh3tc2","ensembl_havana","protein_coding","OTTMUSG00000073607","1","ENSMUST00000235652","1","Sh3tc2-202","havana","nonsense_mediated_decay","OTTMUST00000178677","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",62177816,62178495,680,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000045730","4","Adrb2","ensembl_havana","protein_coding","OTTMUSG00000073609","1","ENSMUST00000053640","4","Adrb2-201","ensembl_havana","protein_coding","OTTMUST00000178680","1","basic","NA (assigned to previous version 3)",NA,NA,NA,"CCDS29289",NA,NA
"18",62177816,62178495,680,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000045730","4","Adrb2","ensembl_havana","protein_coding","OTTMUSG00000073609","1","ENSMUST00000053640","4","Adrb2-201","ensembl_havana","protein_coding","OTTMUST00000178680","1","basic","NA (assigned to previous version 3)",NA,NA,NA,"CCDS29289",NA,NA
"18",62177816,62178495,680,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000045730","4","Adrb2","ensembl_havana","protein_coding","OTTMUSG00000073609","1","ENSMUST00000053640","4","Adrb2-201","ensembl_havana","protein_coding","OTTMUST00000178680","1","basic","NA (assigned to previous version 3)",NA,NA,NA,"CCDS29289",NA,NA
"18",62183922,62184405,484,"+","ensembl_havana","exon",NA,NA,"ENSMUSG00000054589","1","Gm9949","ensembl_havana","lincRNA","OTTMUSG00000073610","1","ENSMUST00000067743","1","Gm9949-201","ensembl_havana","lincRNA","OTTMUST00000178681","1","basic","1","2","ENSMUSE00000452418","1",NA,NA,NA
"18",62324204,62496577,172374,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000026322","9","Htr4","ensembl_havana","protein_coding","OTTMUSG00000073611","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",62607539,62741387,133849,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000073551","5","Spink13","ensembl_havana","protein_coding","OTTMUSG00000049765","2","ENSMUST00000097557","4","Spink13-201","ensembl_havana","protein_coding","OTTMUST00000126752","1","basic","1",NA,NA,NA,"CCDS50305",NA,NA
"18",62922231,62922663,433,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000071847","13","Apcdd1","ensembl_havana","protein_coding","OTTMUSG00000073463","2","ENSMUST00000236135","1","Apcdd1-203","ensembl_havana","protein_coding","OTTMUST00000178301","1","basic",NA,NA,NA,NA,"CCDS37843",NA,NA
"18",62977831,62999450,21620,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000024581","13","Napg","ensembl_havana","protein_coding","OTTMUSG00000028127","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",64480038,64489034,8997,"-","havana","transcript",NA,NA,"ENSMUSG00000024588","9","Fech","ensembl_havana","protein_coding","OTTMUSG00000073592","2","ENSMUST00000235843","1","Fech-206","havana","retained_intron","OTTMUST00000178642","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",64577466,64660807,83342,"-","havana","transcript",NA,NA,"ENSMUSG00000039529","9","Atp8b1","ensembl_havana","protein_coding","OTTMUSG00000073645","1","ENSMUST00000237686","1","Atp8b1-203","havana","nonsense_mediated_decay","OTTMUST00000178780","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",64577466,64660807,83342,"-","havana","transcript",NA,NA,"ENSMUSG00000039529","9","Atp8b1","ensembl_havana","protein_coding","OTTMUSG00000073645","1","ENSMUST00000237686","1","Atp8b1-203","havana","nonsense_mediated_decay","OTTMUST00000178780","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",64890493,65213317,322825,"+","havana","transcript",NA,NA,"ENSMUSG00000024589","18","Nedd4l","ensembl_havana","protein_coding","OTTMUSG00000068477","12","ENSMUST00000237384","1","Nedd4l-228","havana","protein_coding","OTTMUST00000178995","1","basic",NA,NA,NA,NA,"CCDS29305",NA,NA
"18",65363049,65393894,30846,"-","havana","transcript",NA,NA,"ENSMUSG00000032845","16","Alpk2","ensembl_havana","protein_coding","OTTMUSG00000021953","3","ENSMUST00000182629","2","Alpk2-203","havana","processed_transcript","OTTMUST00000113690","2",NA,"3 (assigned to previous version 1)",NA,NA,NA,NA,NA,NA
"18",65430938,65479067,48130,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000032688","9","Malt1","ensembl_havana","protein_coding","OTTMUSG00000014910","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",65431011,65431398,388,"+","havana","exon",NA,NA,"ENSMUSG00000032688","9","Malt1","ensembl_havana","protein_coding","OTTMUSG00000014910","3","ENSMUST00000237739","1","Malt1-213","havana","retained_intron","OTTMUST00000179236","1",NA,NA,"1","ENSMUSE00001425752","2",NA,NA,NA
"18",65583937,65623193,39257,"+","havana","transcript",NA,NA,"ENSMUSG00000042439","13","Zfp532","ensembl_havana","protein_coding","OTTMUSG00000044410","14","ENSMUST00000182973","1","Zfp532-209","havana","protein_coding","OTTMUST00000116919","3","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"18",65583937,65623193,39257,"+","havana","transcript",NA,NA,"ENSMUSG00000042439","13","Zfp532","ensembl_havana","protein_coding","OTTMUSG00000044410","14","ENSMUST00000182973","1","Zfp532-209","havana","protein_coding","OTTMUST00000116919","3","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"18",65625240,65683589,58350,"+","havana","transcript",NA,NA,"ENSMUSG00000042439","13","Zfp532","ensembl_havana","protein_coding","OTTMUSG00000044410","14","ENSMUST00000183184","2","Zfp532-211","havana","retained_intron","OTTMUST00000116925","2",NA,"3 (assigned to previous version 1)",NA,NA,NA,NA,NA,NA
"18",65698268,65751601,53334,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000046610","15","Oacyl","ensembl_havana","protein_coding","OTTMUSG00000028243","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",65801302,65817658,16357,"+","havana","transcript",NA,NA,"ENSMUSG00000024516","13","Sec11c","ensembl_havana","protein_coding","OTTMUSG00000028234","6","ENSMUST00000155668","8","Sec11c-207","havana","retained_intron","OTTMUST00000069956","2",NA,"3 (assigned to previous version 7)",NA,NA,NA,NA,NA,NA
"18",65934636,65935003,368,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000024518","4","Rax","ensembl_havana","protein_coding","OTTMUSG00000074229","3","ENSMUST00000025396","4","Rax-201","ensembl_havana","protein_coding","OTTMUST00000180127","2","basic","1 (assigned to previous version 3)",NA,NA,NA,"CCDS29311",NA,NA
"18",66418459,66418751,293,"+","havana","exon",NA,NA,"ENSMUSG00000118218","1","Gm50154","havana","processed_pseudogene","OTTMUSG00000074276","1","ENSMUST00000236049","1","Gm50154-201","havana","processed_pseudogene","OTTMUST00000180270","1","basic",NA,"1","ENSMUSE00001461996","1",NA,NA,NA
"18",66458593,66458637,45,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000024521","8","Pmaip1","ensembl_havana","protein_coding","OTTMUSG00000074277","2","ENSMUST00000236933","1","Pmaip1-202","havana","protein_coding","OTTMUST00000180273","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",66463374,66465565,2192,"+","havana","three_prime_utr",NA,NA,"ENSMUSG00000024521","8","Pmaip1","ensembl_havana","protein_coding","OTTMUSG00000074277","2","ENSMUST00000237161","1","Pmaip1-203","havana","protein_coding","OTTMUST00000180272","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",66463374,66465565,2192,"+","havana","three_prime_utr",NA,NA,"ENSMUSG00000024521","8","Pmaip1","ensembl_havana","protein_coding","OTTMUSG00000074277","2","ENSMUST00000237161","1","Pmaip1-203","havana","protein_coding","OTTMUST00000180272","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",66463374,66465565,2192,"+","havana","three_prime_utr",NA,NA,"ENSMUSG00000024521","8","Pmaip1","ensembl_havana","protein_coding","OTTMUSG00000074277","2","ENSMUST00000237161","1","Pmaip1-203","havana","protein_coding","OTTMUST00000180272","1","basic",NA,NA,NA,NA,NA,NA,NA
"18",67229745,67245441,15697,"-","havana","transcript",NA,NA,"ENSMUSG00000062526","4","Mppe1","ensembl_havana","protein_coding","OTTMUSG00000074408","2","ENSMUST00000237631","1","Mppe1-204","havana","protein_coding","OTTMUST00000180604","1","mRNA_end_NF",NA,NA,NA,NA,NA,NA,NA
"18",67225043,67245830,20788,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000062526","4","Mppe1","ensembl_havana","protein_coding","OTTMUSG00000074408","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",67289186,67322472,33287,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000024525","7","Impa2","ensembl_havana","protein_coding","OTTMUSG00000074420","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",67289186,67322472,33287,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000024525","7","Impa2","ensembl_havana","protein_coding","OTTMUSG00000074420","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",67308321,67308408,88,"+","havana","exon",NA,NA,"ENSMUSG00000024525","7","Impa2","ensembl_havana","protein_coding","OTTMUSG00000074420","1","ENSMUST00000235632","1","Impa2-202","havana","processed_transcript","OTTMUST00000180607","1",NA,NA,"1","ENSMUSE00001462216","1",NA,NA,NA
"18",67392267,67393056,790,"+","havana","exon",NA,NA,"ENSMUSG00000001473","7","Tubb6","ensembl_havana","protein_coding","OTTMUSG00000074422","1","ENSMUST00000236667","1","Tubb6-202","havana","retained_intron","OTTMUST00000180611","1",NA,NA,"1","ENSMUSE00001463066","1",NA,NA,NA
"18",67433851,67449107,15257,"-","havana","transcript",NA,NA,"ENSMUSG00000024527","10","Afg3l2","ensembl_havana","protein_coding","OTTMUSG00000074439","1","ENSMUST00000235409","1","Afg3l2-202","havana","retained_intron","OTTMUST00000180653","1",NA,NA,NA,NA,NA,NA,NA,NA
"18",67488213,67552777,64565,"-","ensembl","transcript",NA,NA,"ENSMUSG00000024533","17","Spire1","ensembl_havana","protein_coding","OTTMUSG00000068456","3","ENSMUST00000082243","6","Spire1-202","ensembl","protein_coding",NA,NA,"basic","1",NA,NA,NA,NA,NA,NA
"18",67488209,67610790,122582,"-","havana","transcript",NA,NA,"ENSMUSG00000024533","17","Spire1","ensembl_havana","protein_coding","OTTMUSG00000068456","3","ENSMUST00000115050","9","Spire1-203","havana","protein_coding","OTTMUST00000181758","1","basic","1 (assigned to previous version 7)",NA,NA,NA,NA,NA,NA
"18",67488209,67610790,122582,"-","havana","transcript",NA,NA,"ENSMUSG00000024533","17","Spire1","ensembl_havana","protein_coding","OTTMUSG00000068456","3","ENSMUST00000115050","9","Spire1-203","havana","protein_coding","OTTMUST00000181758","1","basic","1 (assigned to previous version 7)",NA,NA,NA,NA,NA,NA
"18",6765265,6765332,68,"+","havana","CDS",NA,0,"ENSMUSG00000073639","6","Rab18","ensembl_havana","protein_coding","OTTMUSG00000072849","1","ENSMUST00000097680","6","Rab18-201","havana","protein_coding","OTTMUST00000176234","1","basic","1 (assigned to previous version 5)","1",NA,NA,NA,"ENSMUSP00000095285","6"
"18",67933257,68255551,322295,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000024544","9","Ldlrad4","ensembl_havana","protein_coding","OTTMUSG00000074448","1","ENSMUST00000063775","4","Ldlrad4-201","ensembl_havana","protein_coding","OTTMUST00000180672","1","basic","1 (assigned to previous version 3)",NA,NA,NA,"CCDS29325",NA,NA
